	TAD	DHS_0	DHS_1	DHS_2	DHS_3	DHS_4	DHS_5	DHS_6	DHS_7	TAD_volume_0	TAD_volume_1	TAD_volume_2	TAD_volume_3	TAD_volume_4	TAD_volume_5	TAD_volume_6	TAD_volume_7	SDOC_0	SDOC_1	SDOC_2	SDOC_3	SDOC_4	SDOC_5	SDOC_6	SDOC_7	mean_expression_0	mean_expression_1	mean_expression_2	mean_expression_3	mean_expression_4	mean_expression_5	mean_expression_6	mean_expression_7	adjacent_TAD_contact_0	adjacent_TAD_contact_1	adjacent_TAD_contact_2	adjacent_TAD_contact_3	adjacent_TAD_contact_4	adjacent_TAD_contact_5	adjacent_TAD_contact_6	adjacent_TAD_contact_7	SDOC_std
1878	"chr18	55040000	55140000"	0.183682745292053	0.433142123776484	0.0933002551938856	-0.0726735033767674	-0.143887152179293	-0.556331575252251	-0.473921275362902	-0.434118486353731	-2.49813523978267	-2.58388494020952	-2.41938989611672	-2.51560398805483	-2.53051811359384	-2.40223010914731	-2.35457913947281	-2.49235770889933	2.70842766311855	3.10633210592112	2.82396827565645	2.71189325953191	2.70051783629882	2.0674210310414	2.06072330292544	1.99287414179956									1.8257172772932528	1.8503755175166599	2.007433105264721	1.7790426642208292	1.9315810887784686	1.9388911885170181	1.4642155233734957	1.2493866466214874	0.3928585543157061
1887	"chr18	58860000	59200000"	-1.9212192648253	-1.62650534979397	-1.48871445539289	-1.52065875067353	-1.4928717350537	-1.99350292052376	-1.81256591115843	-1.53773347842789	0.181905538405224	0.0985770601229248	0.0759053550937631	0.107444726928724	0.0894273564953822	0.145997404011078	0.172789448843385	0.0612536278331704	-2.00254795224309	-1.2734223346448	-1.16019505478092	-1.16339244545386	-1.13449551342666	-1.95828776478229	-1.81444291608875	-1.57567689747393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.12794619512812105	0.2714497478847874	0.07873425814410644	-0.05997023552287037	-0.03458898752755993	-0.3818959080044411	-0.4905271835166335	-0.6742343488912651	0.35000651781252107
1903	"chr18	65640000	65900000"	0.520887498451307	0.819522002828556	0.815603845414943	0.616718150465289	0.250641688703954	0.15478702236183	-0.0376859163456085	-0.434118486353731	-0.815438383876583	-0.944717757138994	-0.909274957040955	-1.03686452034932	-0.989913840876647	-0.756966628190396	-0.56188534869881	-0.491596202415938	0.985997028327496	1.39068149537923	1.35687538667169	1.26562968601231	0.89117511870409	0.601597208387196	0.329328305335181	-0.0930166139721626	1.1828956586950714	0.9619373904787637	0.14538530024728002	0.0	0.0	0.0	0.0	0.0	2.493116723641063	2.2714057052671883	1.5571786143667101	1.7171789956346273	1.580369267316326	1.6232366165814334	1.3607317089918838	1.399515050120343	0.49543388281342365
1905	"chr18	66220000	66480000"	-0.658446952331347	-0.801273984727164	-0.876947508584588	-0.908967949498408	-0.709328641323674	-1.04675429127555	-1.30564274642021	-1.53773347842789	-0.228428854353285	-0.245234113928904	-0.200081802523275	-0.191547793714775	-0.287054748876433	-0.148801027531004	-0.123690100698303	-0.238791432536016	-0.342310580337716	-0.439854296244221	-0.537401082660012	-0.556773689706987	-0.38051621096768	-0.66384135358975	-0.922777758728005	-1.57567689747393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6335638560865969	0.49512587012203807	0.6306532466785624	0.2919913604832643	0.3030437717129493	0.14719553500196975	0.001838312161987584	0.19131190252989763	0.38050931886429823
1912	"chr18	68640000	68860000"	-0.789549696148118	-0.556410603472855	-0.070823551860505	-0.353977144405453	-0.481992936159033	-0.893241479580413	-1.05616469779073	-0.740164058136257	-0.580101739542975	-0.750537238604059	-0.856257952175333	-0.802687443743019	-0.879625232418487	-0.670435271137725	-0.695323490007439	-0.588035792897414	-0.266805956829157	0.0193979080393794	0.497717387423766	0.214146214326675	0.0984937483146613	-0.368479293091282	-0.483542785834873	-0.320118431126234									0.8679917048936487	1.250037064966553	0.9116907258337119	1.616621848933881	1.4394976719015673	1.039662656130893	1.0149095884817256	0.6991337828042943	0.3163307404358605
1916	"chr18	70600000	70820000"	0.293541892575265	-0.133995627316298	0.0933002551938856	0.236717466019288	0.157575894513617	0.607909836863957	0.811838408148557	0.988592271165499	-1.29294619759665	-1.07535952647646	-1.56165918407592	-1.29841493375083	-1.39550836894202	-1.42223426049184	-1.51248569948191	-1.54137299123938	1.04972964862277	0.592691978737864	1.01357945949065	1.05380180401918	1.0036270741169	1.4498869437204	1.65191098812887	1.7622299697651	2.351224398387571	2.48061170732219	2.5453334886213903	2.295386619099019	2.6026006514916027	2.4837827800541055	2.352745542825446	2.3845514626546622	-0.2941022855480466	-0.14606956796922405	-0.31440428851982943	-0.22880555832693103	-0.11667664525030184	-0.0268929873580468	0.02252977272485168	0.1831114786808629	0.36551318613482203
1934	"chr18	80400000	80660000"	1.07098685268545	1.11936680381528	1.23188216247669	1.03687085716446	0.688668292758482	0.692423808632094	0.39239001230864	-0.22533758182491	-0.859347343354561	-0.885806446325498	-0.651749624677568	-0.857815378660585	-0.704531956738991	-0.701011746714644	-0.556246690635951	-0.351347238752358	1.44187553834289	1.66117382622008	1.50062719481632	1.46075177785265	1.06676376135928	1.00498757978907	0.699727930137113	0.0476983643349559	3.2026966372588728	3.236463454078273	2.7106530708342413	3.188799925546053	3.103332478592428	2.7267314375813902	2.6496207401074554	2.365115041566744	0.3556753341958698	0.3644054425440204	0.42168051299588966	0.16033727708733309	0.14587419966844178	-0.009614436038857591	0.19025579097366624	0.2507361004472852	0.4999066996017683
1942	"chr18	83580000	83860000"	-1.9212192648253	-1.11424212646837	-1.20663546378838	-1.28007938637697	-1.01571034939012	-0.764786275942131	-1.05616469779073	-1.53773347842789	-0.109980293366944	-0.373087933974051	-0.196003092313293	-0.192625363069635	-0.387704642293751	-0.255731516031716	-0.267817009531076	-0.225763946634404	-2.00254795224309	-0.614826661133806	-0.798908806623319	-0.819938196962262	-0.568392504243113	-0.436869171647943	-0.636615920794589	-1.57567689747393									1.0989095284887267	1.4759262661681025	1.4229737636774833	1.345962499158193	1.601309716704352	1.1012651180507362	0.7714781475662146	0.2623392148084835	0.5191193252673902
1950	"chr18	89220000	89520000"	-1.9212192648253	-2.08758357192126	-2.04927112357746	-2.00565887658374	-1.20184879237073	-0.649229639009923	-0.868928866645021	-0.0320939341697287	-0.392249718247987	-0.405635489620845	-0.166593180588662	-0.415767417739393	-0.527359242459456	-0.644917816168777	-0.564931854399018	-1.00839835323176	-2.00254795224309	-2.05946450537262	-1.91621857901993	-2.00183425066633	-0.667668103237222	-0.176157351824964	-0.374605064649164	0.560085726853979	0.17142334355202754	0.35019057107460194	0.10849367895566533	0.0	0.0	0.38979586271527233	1.8267335471375095	2.1639205301041864	-2.4599899652549944	-2.408893596908359	-2.412287273783052	-2.3127999378985176	-2.3581151894531804	-2.5316545517991176	-2.4942439057020804	-2.7776327722770984	0.970431434665053
1964	"chr19	11420000	11660000"	-0.954455776880396	-0.954724045561751	-0.627928607861192	-0.908967949498408	-0.481992936159033	-0.0981222363689179	0.0161876823811325	0.0539979374356437	-1.04916463954807	-1.10656798920516	-1.13864023087094	-1.3125741533613	-1.1099109398479	-1.33802317365799	-1.33995498003759	-1.37881990083649	-0.213487160747301	-0.189058422865542	0.0885466465822337	-0.0841116820362926	0.214308041533715	0.704279592800291	0.788625053011926	0.878084504184419	2.192297125594342	2.1574368488894047	2.263147809013892	1.9152392516716412	1.811490813136264	2.2660569235739034	2.0754397656066748	1.4835760361717945	2.301368193219215	2.2121610118851636	2.632254965165648	2.7669556273137546	2.841430362171554	2.591884310914797	3.1620085819432875	2.206641256716796	0.4232554714824358
1973	"chr19	16860000	17160000"	0.0430110730680601	-0.209170220981026	-0.269617161118086	-0.0726735033767674	0.157575894513617	-0.0387162077601954	-0.380747653849148	-0.993593602735111	-0.42914075624856	-0.433315040821564	-0.339508852948532	-0.389944797242727	-0.48506161344513	-0.502570469457361	-0.350697792914614	-0.174590994894107	0.317872042047187	0.119483624684173	-0.0103202822712169	0.190372046082134	0.433842038449797	0.258918592326887	-0.0940800572784996	-0.686133145159512	0.3483054170119961	0.09231090146048015	0.04345776585278177	0.0	0.024038070437677275	0.004925171774072908	0.0148558409436564	0.0	0.8196066018396554	0.03908930372961713	0.14929925682039646	0.34258855992366344	0.5119434886185921	0.4872102809329076	0.49406319232397106	0.14843232408714346	0.3262376393491701
1974	"chr19	17160000	17480000"	0.11716536337888	0.433142123776484	0.344176947459278	0.332709514962362	0.207776730154962	-0.212667966162771	-0.473921275362902	-0.563791050489605	-0.446355653099813	-0.504267802831605	-0.498817250534328	-0.60935989421816	-0.494385109239935	-0.433670903841261	-0.340994885392757	-0.124544640535054	0.376489784678027	0.717452890562126	0.604147225930936	0.694923948417788	0.505147463422731	0.0737568897185369	-0.169519705031579	-0.354459596552204	4.652383670269258	4.174677320098018	4.224274756703694	3.920141098117176	3.849422942889744	2.717910802301771	2.5743337061608624	2.3873453702390948	0.3847685223869969	0.5965416882248931	0.930537056082503	0.2878754985335621	0.3113433395587545	0.20426252050196775	0.23713746456311888	0.057742818183007305	0.38248175437277077
1975	"chr19	17480000	17940000"	-1.16295075666002	-0.954724045561751	-1.01787576936981	-1.07354387322952	-1.20184879237073	-1.23317482851472	-1.81256591115843	-1.53773347842789	0.549462845617367	0.411621149995982	0.46173004964503	0.495286228250665	0.449988932568409	0.519560475805664	0.456638705321698	0.430819811589665	-1.06321177606957	-0.849496715496764	-0.933895176087441	-0.944069451582616	-1.05045249891905	-1.05339122726479	-1.81444291608875	-1.57567689747393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6958977033692876	-0.7898730090633295	-0.7641082881893531	-0.6131987013929582	-0.6541187400156517	-0.4370312978627391	-0.30169790617805203	-0.493158914820287	0.3217094680606513
1981	"chr19	21380000	21620000"	-0.954455776880396	-1.62650534979397	-1.48871445539289	-1.28007938637697	-1.20184879237073	-1.48810873403315	-1.30564274642021	-1.53773347842789	-0.661946807656314	-0.580701690151084	-0.524233373138701	-0.50377750695492	-0.538554013619887	-0.558738874194474	-0.593391366242436	-0.511547539380129	-0.379934563792469	-0.993679893090876	-0.94042527312338	-0.712252269764293	-0.657278623546399	-0.902432534830466	-0.768381434350779	-1.57567689747393	1.1292632312773039	0.5116623421837507	0.1474004871925715	0.0	0.0	0.0	0.0	0.0	2.5148444569784836	1.8672435520439636	1.4976487632195996	2.0023976490623436	2.1353166721976415	2.212816733740911	2.152870726388634	1.7503329484716847	0.3239987159967451
1984	"chr19	22380000	22980000"	-1.4382863852072	-1.3166280871251	-1.20663546378838	-1.28007938637697	-2.00413660741207	-1.99350292052376	-1.81256591115843	-1.53773347842789	0.695182612628327	0.625240925456205	0.64388191569142	0.699244401303351	0.670874193899192	0.791379340531295	0.704233738350932	0.692185735884249	-1.34186756716163	-1.22927055299796	-1.14072618085588	-1.17125578259174	-1.95427695247279	-1.95828776478229	-1.81444291608875	-1.57567689747393	0.032189254900458375	0.011848607118874227	0.0	0.0	0.0	0.0	0.0	0.0	-0.4793415497801787	-0.30380241134809705	-0.35356365233191345	-0.38079647038012276	-0.2709421419262578	-0.5358106942014442	-0.38703533576423765	-0.39454214816579875	0.32636863422272816
1992	"chr19	25260000	25760000"	0.715777946077683	1.17268716876396	1.33047289270928	1.03687085716446	0.891484129971608	0.924284951728167	0.601185572742003	-0.434118486353731	0.515620975511449	0.347973622608726	0.296766595453773	0.39834065429123	0.329361652370398	0.403523899823542	0.562091343150907	0.667404523709916	0.111911377296847	0.491951196968525	0.682637436380144	0.311775466548416	0.299749963311758	0.2663346957203	0.0712662387486044	-0.591904816266528	0.0	0.0	0.07367589625907137	0.0	0.0	0.0	0.009111715489366899	0.0	-1.0240802881708755	-0.9439542189084505	-0.9675321794693443	-0.9951433465503289	-1.0296046175504197	-1.060492500057919	-1.0732901202988503	-1.0409099719163781	0.35288538796096397
1998	"chr19	29020000	29120000"	-0.954455776880396	-1.11424212646837	-1.01787576936981	-1.07354387322952	-1.01571034939012	-1.04675429127555	-0.868928866645021	-0.434118486353731	-3.63904502241283	-2.37402795593335	-2.29657871910574	-2.40128772102923	-2.3296710895876	-2.3789819488417	-2.73217467336692	-2.58054829136835	3.8098953069284	1.40115236036454	1.17508546427621	1.38473865278424	1.31746634373404	1.16467865813598	1.62828457786985	2.0851963257292	2.2052993264206466	2.496408871001953	2.346692148426515	2.57206301808533	2.3231118743493733	2.228219071483862	1.934059094531368	2.4694685567406602	-0.13292955761155956	0.0014955669053769497	0.15224582139349918	0.26911654323733386	0.33577339570255754	0.10435381401391115	0.15590686550228844	0.1958273795691276	0.8280642550214492
2008	"chr19	32540000	32780000"	-0.43999708808718	-0.377668579745939	-0.627928607861192	-0.767344749555716	-0.481992936159033	0.0191962320884449	0.0730392023717019	0.549300039949421	-0.876486358174539	-0.93485011597705	-0.773250356345107	-0.86715941547228	-0.823052401151164	-0.982513982284401	-1.02398341569666	-1.37341248324584	0.185071773254089	0.301198273611806	-0.0818436739516475	-0.136899809874968	0.0639187867586733	0.619420451532218	0.674578971247437	1.30809076444018	3.408246073051606	2.587500893202188	2.5639088797561755	2.7510028696049176	2.7104686160751985	3.4384148080163914	3.1484547121579376	4.237409209963651	0.021668671201159166	-0.05188943715941205	0.16285075670579974	0.15784383992475454	0.1457782748751033	0.4492705971099652	0.6426257350232014	1.2762798339583967	0.45119751860515506
2011	"chr19	34180000	34740000"	0.466552818129661	0.671365089573069	0.454690806196511	0.674773698388828	0.534537869978193	0.8736243831743	1.10377398187806	1.99772939559376	0.332232292030132	0.382880618315444	0.301313102089412	0.388998243490404	0.381194538968357	0.27452258929066	0.203663960179579	-0.0146813838030016	0.110100181185416	0.167004773781173	0.0818577137944946	0.111924207137935	0.0581771481833193	0.33836796993757	0.614644606921058	1.16377439689496	2.238681388244962	2.159254156652112	1.9406601388518938	1.8608622421266174	1.6698639320335111	1.9100031024678765	2.1022715513679175	2.84363137799857	-0.7425437610056947	-0.6937128030817893	-0.43366684637535574	-0.5947849481385699	-0.6029058188680165	-0.2991611197093539	-0.31295227452439084	0.07096688497296158	0.35955019178586084
2019	"chr19	37640000	37960000"	0.243425975518177	0.0667757115049205	0.344176947459278	-0.00435692625282478	0.0463151311359893	0.0191962320884449	-0.380747653849148	-0.993593602735111	-0.340166420852691	-0.352692904174195	-0.308179773283516	-0.290036721888779	-0.36104155317522	-0.286945021139544	-0.0994414921707694	-0.0458660984729458	0.400270967216382	0.289036182540207	0.469905458889064	0.183229252066529	0.249222221717506	0.144002972757168	-0.224330283823934	-0.720784251978049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.11476586074857704	-0.09042626180366634	-0.1957417505400494	-0.07103984736425883	-0.1917813598510793	0.008763414790688547	-0.1559528309280549	-0.1372534957254364	0.3661836606272404
2021	"chr19	38500000	38840000"	-0.954455776880396	-0.954724045561751	-1.48871445539289	-1.52065875067353	-2.00413660741207	-1.99350292052376	-1.81256591115843	-0.740164058136257	0.0071429752364164	-0.0987389805430967	0.0602548061630343	0.0512257242235886	0.0164822780196465	0.162973064249623	0.0200554235712223	0.103829367855391	-0.689855840887358	-0.61746506352954	-1.15401298650707	-1.13949761258977	-1.95427695247279	-1.95828776478229	-1.81444291608875	-0.593732225272617	0.0	0.0	0.0	0.0	0.0	0.012947207040263342	0.03896905158727667	0.009030877049332777	-0.6386707728257194	-0.5562650786948483	-0.7630392068505473	-0.5217960055110769	-0.5051646012725297	-0.547564747314056	-0.4738904550303172	-0.43729462545641784	0.5569423342024112
2029	"chr19	41340000	41560000"	0.715777946077683	1.10112234035323	0.889619190717491	0.861644842337807	0.776958869786441	0.419015091461369	0.257417896030933	0.285911785371275	-1.44540971296059	-1.42412162295151	-1.35025752561144	-1.5330872916156	-1.32172524670355	-1.29286071801619	-0.992599899907248	-0.929927316802038	1.51623141055724	1.96305137618769	1.66451274642227	1.78721652087545	1.5786379885701	1.19066262642307	0.850853064712044	0.827339924807882	3.790699067336818	4.429167353542916	5.223407103438533	3.554502901327719	2.666831564639622	0.8893115466248234	0.6144648595865414	0.06442445413852903	2.4182819551187613	2.099504955259006	2.5011275707752887	2.5557531673421217	1.947298928841168	1.6188914405672488	1.3795013791747712	1.1296350242925628	0.39555226764460594
2038	"chr19	44640000	44960000"	0.797850003651236	0.864236167329845	0.637699869480612	0.902878217144299	0.534537869978193	0.534575958961835	0.601185572742003	-0.740164058136257	-0.359417025614264	-0.43909026280933	-0.293617068194016	-0.432367093801289	-0.505913912700464	-0.335192993546184	-0.250557506658186	-0.0794834996469937	0.830792772988391	0.995555301728743	0.695350103601531	0.929996053470486	0.795373962433339	0.614737280098207	0.629925379627619	-0.51514245009796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4648689321729722	1.290880392118802	1.0028976283092323	1.4197115696774836	1.4673920871225565	1.2890392763288072	0.9246519711676895	0.5733940458035305	0.4481415499431289
2040	"chr19	45160000	45280000"	0.183682745292053	0.0667757115049205	0.245225871376661	0.379116251502109	0.0463151311359893	0.0724113269080244	0.0730392023717019	-0.740164058136257	-2.19446285773124	-2.16025419398408	-2.10014742225743	-2.1380867467522	-2.19399271683775	-2.19858870838978	-2.08650796609116	-2.03560069137513	2.36944383516189	2.29380394734051	2.34014150986577	2.49796939616282	2.3068646843458	2.35645149333188	2.15452754249277	0.566257064483275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9485016303133094	1.0169982792559085	0.8690679385969481	0.8556247713624023	0.9152792420369612	0.7697229638628722	0.920100842600588	0.6334595676226323	0.5904654553146078
2069	"chr2	4120000	4400000"	0.183682745292053	-0.000113292730979958	-0.269617161118086	0.332709514962362	0.250641688703954	-0.146819908617931	-0.577150336459081	-1.53773347842789	-0.454132905526509	-0.463587449349446	-0.331858821547895	-0.438097320039301	-0.382028214753283	-0.356112837968087	-0.338945381017685	-0.169949125755177	0.428575298820224	0.315114887462725	-0.017252756929991	0.534983440437637	0.448836749367559	0.0698904907057833	-0.258644265230984	-1.57567689747393									1.6447213265946032	1.5066270790681258	1.4555153306718451	1.9135561543287185	1.7616852975914354	1.0727882377524192	0.8246196914180534	0.6109013061216347	0.6447001170806839
2082	"chr2	11000000	11220000"	-0.0365379750808406	-0.133995627316298	-0.0121359555940623	-0.00435692625282478	0.250641688703954	0.38337418544243	0.477881561454153	0.931561747205349	-1.25128193172886	-1.17203298502949	-1.19863155603801	-1.14601440600723	-1.39279925253854	-1.27691692138708	-1.30867555507355	-1.53734481726281	0.748200429450346	0.648324653845287	0.716196374799706	0.746667279616822	1.11709403046879	1.15225654261114	1.22664324455786	1.72217920309274	4.028542631823588	3.8588065774034135	1.7420838425918685	3.304129874653904	3.693029683131819	4.46007413060665	4.544992243509923	5.638783422256966	0.5213435141191086	0.3325527833793166	0.7038313390501579	0.5005621446639057	0.6442404116986999	0.7363140651888466	1.4151234947994897	1.4663547972704043	0.3429379659358435
2084	"chr2	11460000	11620000"	-0.0365379750808406	-0.0662317932674407	-0.070823551860505	-0.00435692625282478	0.49113611078015	0.924284951728167	0.93163707135978	0.775419914079306	-1.7858715243463	-1.78548730886284	-1.80889866437629	-1.76982048239683	-1.77732016461093	-1.79711546893997	-1.80733997151046	-1.89996490537986	1.22650778430649	1.25251297447881	1.1676190710553	1.30104636043499	1.87455675468595	2.34072005701291	2.35127401787153	2.12771993724936	3.913791880966058	3.325524750151006	3.1616484235754934	4.970350474092964	7.057009464430671	6.898289189821503	4.594044259211077	3.7955110219664507	0.17187579498545386	0.14276562655290237	0.46841106718020836	0.4343197361961102	0.6518430693217584	0.9962620138413073	0.9124191003694682	1.2813348915341152	0.4892478118522215
2092	"chr2	14640000	14980000"	-0.789549696148118	-0.801273984727164	-1.20663546378838	-1.07354387322952	-1.20184879237073	-1.04675429127555	-0.577150336459081	0.0539979374356437	0.0617279064659974	0.0374530913207542	0.0235973404856179	0.0274673459199999	-0.0104021179040265	-0.0592736912016684	-0.0820430571779932	-0.273705270277628	-0.594631640624642	-0.586449972736967	-0.901362795911468	-0.769383701397187	-0.858122533930168	-0.710681319375239	-0.370950843479451	0.224010421789132	2.1770696461984005	2.2198894907477054	2.2048356300214165	2.305168047083656	2.3392815725708904	2.2801538199614204	2.644156638611227	2.114780919324069	-0.6978603825917244	-0.6614860816122237	-0.6764006921612623	-0.7369741240693474	-0.7432664503686048	-0.5119540210018172	-0.3452911559752112	0.05478063860248504	0.33972493641781876
2097	"chr2	18140000	18280000"	-1.9212192648253	-2.08758357192126	-2.04927112357746	-2.00565887658374	-1.4928717350537	-1.23317482851472	-1.81256591115843	-0.993593602735111	-1.90567795196596	-1.88398267683656	-1.90729797207422	-1.94921364623089	-1.88471016710152	-1.86161341524784	-1.90758568784844	-1.87068133142016	-2.00254795224309	-2.05946450537262	-1.91621857901993	-2.00183425066633	-0.359189154882339	-0.0788402162311813	-1.81444291608875	-0.0944573648187478									2.1132432983372547	1.5063880675596735	1.7768538877909381	1.8960168625786566	1.6228198742534816	2.2613856166420527	2.5771233246645266	2.2490351984248087	0.8686434264298241
2117	"chr2	27620000	28040000"	0.837884623716589	0.96950900533752	0.979485558031171	0.769793137251143	0.586381209463635	0.15478702236183	-0.233773239823066	-0.318308123170192	0.338810247575048	0.294175773236964	0.291893925786121	0.234275328566218	0.218098612201134	0.404619708572137	0.453111142063611	0.470694569898519	0.312364298464415	0.393472944286442	0.451032351874291	0.294816160860156	0.217392705360161	-0.169293205345376	-0.372964832120689	-0.413563915262715	1.9855477091809828	0.26546440555484996	0.39605243625272263	0.0	0.0	0.0	0.0	0.0	0.22354717918509892	0.20488621011286415	0.18167006983960773	0.2486353299743351	0.3864709778202501	-0.0366496512334271	-0.14760774166392626	-0.41909531918798315	0.32886261643579867
2118	"chr2	28040000	28280000"	0.183682745292053	0.345540306860228	0.60175346801363	0.236717466019288	-0.00830764772156979	-0.0387162077601954	-0.177003533176917	-0.434118486353731	-0.847849767717287	-0.848763084838233	-0.783167540727	-0.827803748171378	-0.899447478682267	-0.62399823508407	-0.51684743963773	-0.414081854920762	0.697744516888838	0.912101637065029	1.05981969960778	0.748596757005371	0.577803326558001	0.349776816277792	0.181466674237362	-0.122085466450361	0.42781532158595714	1.35948743593247	0.47690630282047813	0.39850689098316044	0.0	0.0	0.0	0.0	0.25914029232187885	0.37244264377337544	0.14262597695481913	0.22393523180322808	0.20355990668874258	-0.07520990151121001	-0.1681907471216914	-0.06514600100571892	0.3675386815178117
2134	"chr2	35380000	35800000"	1.53382319529728	1.87739263174289	2.08399282094778	1.78363038632876	1.82830430433687	1.50102741122875	1.22125654300114	0.775419914079306	-0.0474711682517882	-0.148537129105889	-0.126114643367924	-0.200985509382306	-0.253940229939201	-0.152476073920174	-0.0660104621200282	-0.118139197487259	1.095167442995	1.41426134839837	1.60237601158869	1.35252054272338	1.46917720572665	1.10593660232339	0.913763733106411	0.587128006224853	1.4094627010450642	1.2173661490343122	0.6028287866873692	0.8580187035183341	0.4722748192743121	0.13560824403795466	0.18364247436159684	0.3383295879370821	-0.21940522830045073	-0.14069446669132477	-0.3827124768593404	-0.25195441770408444	-0.4567232439735395	-0.2200106507374232	-0.350565757420885	-0.4143569372961605	0.3123438175502176
2135	"chr2	35800000	36140000"	1.42975301150504	1.32488360643199	1.30969890867513	1.33517139221923	1.07647668785417	0.607909836863957	0.561210192275374	0.0539979374356437	-0.0687956607737533	-0.0468678121546225	-0.167657378347477	-0.0247167924674264	-0.0173520121791852	0.023745440797527	0.0895732748297262	0.127595381803367	1.03221699535007	0.975689589413239	1.11102915037703	0.886240608180023	0.741605704330503	0.373595993915412	0.354753742349149	-0.0353995589299942	2.964801133675402	2.8126245954661857	2.1830100349728547	2.2549717259580766	2.1771925564763435	2.1829369285621856	2.305318396015728	2.027527827740617	-1.1484764226533253	-1.146628920124704	-1.179734963048605	-1.150927234823019	-1.1503719930351197	-1.1653377374209157	-1.1536441508235344	-1.1556858236384906	0.37997874740880816
2139	"chr2	38240000	38480000"	0.56379340621083	0.625716327200174	0.708461716621516	0.488374153872933	0.586381209463635	0.194153264250758	-0.0376859163456085	-0.740164058136257	-0.938417667080052	-0.768568901304569	-0.667652329377703	-0.750988188260669	-0.770978193706491	-0.696893519700901	-0.510947586689266	-0.34840381279169	1.12286940161222	1.14179333710361	1.06482428829741	0.914601409393812	1.03573694873537	0.604169632223324	0.295454813823732	-0.392902088428838	3.789374532201053	4.387004028489698	4.39780296186249	2.851305297613925	1.6359029475591722	1.8141114985064393	2.004796193249079	0.4214403773530563	0.9350361510976428	0.6679095606130795	0.8427973433368526	0.8398562839710356	0.7312206089819969	0.5119469202148623	0.4131227561350485	0.2009216413224431	0.50358650484776
2145	"chr2	44760000	44960000"	-0.258309799840686	-0.377668579745939	-1.01787576936981	-0.353977144405453	-0.588304626070414	-0.34297782243644	-0.380747653849148	-0.126226118042798	-0.918146567898459	-0.942338137834892	-1.06188707239456	-0.841015210661963	-0.777279720302863	-1.13253499726657	-1.22048117101279	-1.50934135065452	0.37552304451162	0.303585371716242	-0.326242254074019	0.241374275367701	-0.0448562437041208	0.351406136077394	0.291388365508653	0.786436565628654	0.0	1.0669158116511879	1.8033303776506078	1.0788010884068404	1.8944375206276964	0.0	0.0	0.0	0.22906006542253038	0.07491261935966835	0.06222953228044657	0.16195690893400366	0.11849291358675279	0.2928657536439921	0.03772297723950458	-0.1547039229614324	0.30360344129245637
2153	"chr2	51360000	51760000"	-0.658446952331347	-0.66189827334101	-0.759514830546224	-0.767344749555716	-0.588304626070414	-0.893241479580413	-1.81256591115843	-1.53773347842789	0.134291547013788	0.062325871253917	0.0873020911722349	0.0288883479696992	0.0273171242145675	0.277387670326334	0.299726444023182	0.362405623609244	-0.533751799520837	-0.523725804236762	-0.578475349411245	-0.56173299894143	-0.456546455356074	-0.748725190388742	-1.81444291608875	-1.57567689747393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2865550019249695	0.2596690702191353	0.19173690807338237	0.4485415442809346	0.3081616914057043	-0.04696135173383603	-0.2988555611093406	-0.4516406870823273	0.4981346029689974
2172	"chr2	61820000	62100000"	-1.9212192648253	-1.3166280871251	-1.48871445539289	-1.52065875067353	-1.4928717350537	-1.99350292052376	-1.81256591115843	-1.53773347842789	-0.338590329254977	-0.353139638846799	-0.317670096010453	-0.38154309275003	-0.400184441043215	-0.37664733340117	-0.386093504634586	-0.370492995655985	-2.00254795224309	-0.796672948928768	-1.01093496002389	-0.981947763291942	-0.959814968911885	-1.95828776478229	-1.81444291608875	-1.57567689747393	0.194273682409753	0.0	0.05059600500206063	0.1731760556427297	0.23301923731448826	0.34230327592508897	0.11067740795088199	0.16439241110773728	1.4437780401856937	1.5511031206263146	2.1107572048762107	1.8227874254943874	1.7965923887409978	2.0347043923247936	1.9968363511660907	1.8040925686354248	0.4690466897271326
2181	"chr2	68600000	68900000"	-0.101225872234568	-0.133995627316298	-0.070823551860505	-0.0726735033767674	-0.0726161176073976	0.0724113269080244	0.477881561454153	0.825411053999111	-0.411901065881952	-0.398547510025437	-0.474530843878108	-0.527964388980409	-0.491195191164053	-0.61422462130377	-0.659028284550394	-1.00236559311416	0.195821484252638	0.153012945395589	0.244904087019436	0.277771938084914	0.22569968711579	0.430143329486087	0.824288910973037	1.29377517331299									0.6618766586915563	0.4808425302100693	0.9419140826728221	0.4058784499047895	0.7019627680274936	1.2832217838588962	1.6409187544273236	1.591974100609273	0.3753382928619277
