TADs	SDOCs	log2n_SDOCs	QNed_SDOCs	QNed_log2n_SDOCs	log2_mean_expression	TAD_length_kb	mod_Zscore_SDOC	Zscore_SDOC	group
"chr19	56570000	56700000"	1529.6441160871232	790.8145359067945	0.702714673255761	1.22760119909971	1.64789009106	130.0	0.6119523277754711	0.33870699386969727	3
"chr19	56700000	56880000"	1173.6059453495034	502.97397657835853	0.433889141741946	0.536902470304698	1.34255474548	180.0	0.33032455675791916	0.04466030509787775	2
"chr19	56880000	57580000"	277.3845539592971	118.87909455398446	-0.738900552399312	-0.845830458115876	0.904002316284	700.0	-0.37859053589229597	-0.6955157608525637	1
"chr19	57580000	57670000"	341.92467351960846	341.92467351960846	-0.614701837485076	0.0478948782484519	0.0	90.0	-0.3275390152777501	-0.6422130253331397	1
"chr19	57670000	58230000"	1356.9722133125592	235.43375797102183	0.578776781419263	-0.312772424557145	2.79140366304	560.0	0.47536808739750086	0.1960998089445523	3
"chr19	58230000	58440000"	1894.2783903649797	584.1385827435789	0.933426634903995	0.760075845467766	3.52569306091	210.0	0.900379654791352	0.6398530781279885	3
"chr19	58440000	58680000"	923.8065166147634	395.9170785491843	0.208774843267579	0.226977434317633	1.75322417903	240.0	0.1327321015156216	-0.16164536916274225	2
"chr19	58680000	58800000"	1340.5500529363426	778.1652076289087	0.566298969565999	1.18661853194163	3.6322682155	120.0	0.4623780857567639	0.1825369882191731	3
"chr19	58800000	58890000"	4096.4049551116195	1755.6021236192655	1.86569167464788	2.40242755168144	1.23061292814	90.0	2.6422715273489517	2.458557020120217	4
"chr19	58890000	58990000"	4899.419401189996	1808.390995272141	2.15647621089294	2.49198561637008	7.59377392311	100.0	3.2774595131635627	3.1217548407811186	4
"chr2	310000	650000"	300.1702279769291	140.44739449436418	-0.693620737585878	-0.731615662736801	0.0	340.0	-0.3605669667580548	-0.6766974078022772	1
"chr2	650000	1570000"	249.73169387014457	73.13978414232905	-0.814002853968994	-1.13780153926544	3.66599907281	920.0	-0.40046407078051843	-0.7183538512950572	1
"chr2	6940000	7230000"	1009.2063620557914	269.12169654821105	0.282906982110275	-0.188155631676703	2.38451036388	290.0	0.2002837577522906	-0.09111489283337909	2
"chr2	7230000	7550000"	648.8002993147581	211.44770395455183	-0.11985443893107	-0.391609298995331	0.0	320.0	-0.0847990351984946	-0.3887689593699359	2
"chr2	7550000	7990000"	1137.204866367801	213.81451686154182	0.399024395604096	-0.383095857196635	0.0	440.0	0.3015311419535118	0.014597189336677514	2
"chr2	7990000	8140000"	1082.1620901442554	463.78375291896657	0.355879288559124	0.441474981009332	0.0	150.0	0.25799206201065134	-0.030861830003328507	2
"chr2	8140000	8450000"	1331.5806540461972	282.76632721044496	0.561525128843279	-0.144582959652871	0.0	310.0	0.45528325148220944	0.17512929359346255	3
"chr2	8450000	8550000"	1404.2298957840105	725.9763245986488	0.613693346544032	1.08094732176142	0.0	100.0	0.5127491236788554	0.23512923385416643	3
"chr2	8550000	8830000"	3268.720521700205	446.0486045838769	1.55835967335921	0.388653991368604	8.49024921063	280.0	1.9875694722163213	1.7749846197554209	4
"chr2	8830000	9130000"	721.220292875451	211.22627938209038	-0.0314071185500004	-0.39398031335293	4.76048710181	300.0	-0.027514499325980723	-0.3289583518070424	2
"chr2	9130000	9270000"	877.1834577489866	453.49726890681023	0.156180856190303	0.407723091400181	5.02702131462	140.0	0.09585305531901261	-0.20015066777017249	2
"chr2	9270000	9550000"	551.026711114922	236.15430476353802	-0.249615823472398	-0.309054774164837	0.30451104181	280.0	-0.16213837679791032	-0.4695187278566648	2
"chr2	9550000	9680000"	478.15600038589685	378.9296650532286	-0.365074175076164	0.169322033370259	6.2128935327	130.0	-0.21977943194815724	-0.5297015760999497	2
"chr2	9680000	9780000"	1020.9263401621159	680.6175601080773	0.297606036711151	0.976816900750834	7.08087081176	100.0	0.20955431237743247	-0.08143553528723939	2
"chr2	9780000	9930000"	1525.8159110424517	563.1834158353419	0.699537692388528	0.709133884400133	0.0	150.0	0.6089242006184998	0.3355453356267254	3
"chr2	9930000	10100000"	1135.8494505005444	486.79262164309046	0.39675871072345	0.500326926769791	2.85996954822	170.0	0.3004590019952976	0.013477771306723339	2
"chr2	10100000	10210000"	736.4977981467479	490.99853209783197	-0.00946449176632781	0.508892914082766	0.469885976274	110.0	-0.015429924946356184	-0.3163408848977727	2
"chr2	10210000	10280000"	5767.227199871401	2285.209711233812	2.35320508899511	2.77053509508348	4.89198617252	70.0	3.96389932805184	3.8384645384069933	4
"chr2	10280000	10580000"	1115.7868301244728	326.78434458780487	0.381453518598519	-0.00270614130268662	2.29645740737	300.0	0.28458938036012676	-0.0030916517903787906	2
"chr2	10580000	10700000"	1523.2951767325992	652.8407900282568	0.697076576044964	0.915262242625358	8.33931557241	120.0	0.6069302886074913	0.3334634982339817	3
"chr2	10700000	10820000"	515.9393535539854	408.87226401469076	-0.306378793833891	0.271395725041246	0.0	120.0	-0.18989263213606788	-0.49849686041804564	2
"chr2	10820000	10960000"	1672.9216169659032	617.4805911048254	0.798673159111292	0.837441628224471	3.88068552526	140.0	0.725285465977646	0.45703777458802197	3
"chr2	10960000	11080000"	1537.702461692921	659.0153407255375	0.70671340574208	0.928373089917278	5.71479501112	120.0	0.618326514864311	0.34536226298720424	3
"chr2	11080000	11270000"	105.88868015064082	105.88868015064082	-1.30064648056826	-0.916772545500296	0.0	190.0	-0.5142445321460631	-0.8371516807512412	1
"chr2	11270000	11600000"	714.7870847746173	263.83014430838176	-0.0407497888632171	-0.205412825669395	1.93294305281	330.0	-0.032603195445771345	-0.3342714437609506	2
"chr2	11600000	11970000"	901.4554075980167	185.3540630405571	0.184026176793681	-0.523045375672025	3.93479954021	370.0	0.11505227522307634	-0.18010482137017345	2
"chr2	11970000	12560000"	1059.1599298442493	159.78620706996264	0.334303056952805	-0.649282472622972	0.0	590.0	0.23979725126758322	-0.04985897589025052	2
"chr2	12560000	12740000"	995.3311751584278	367.37984383067067	0.269759366938323	0.14220290273714	0.0	180.0	0.18930842342153376	-0.10257420562225028	2
"chr2	12740000	12860000"	380.28130572742964	301.3658046516268	-0.53884920729102	-0.0905370751931403	2.33913738492	120.0	-0.29719874920445477	-0.6105348469238363	1
"chr2	12860000	13170000"	212.35666084162204	123.2692242361573	-0.920244988810339	-0.827303080369258	0.0	310.0	-0.43002788755253285	-0.7492213413790726	1
"chr2	13170000	13320000"	231.62403438925645	183.55770438635952	-0.866179905020864	-0.531302496397076	0.0	150.0	-0.4147873096831963	-0.733308700941464	1
"chr2	13320000	15310000"	287.76581769643	47.521611742903865	-0.716351923595578	-1.36623043321238	0.0	1990.0	-0.3703789102663777	-0.686942027814764	1
"chr2	15310000	15760000"	318.60181465895516	126.24298222403898	-0.656973770214236	-0.809903256735223	5.57531233069	450.0	-0.3459875000036287	-0.661475031444618	1
"chr2	16690000	16790000"	479.3931982632077	379.9101211739834	-0.363301181968075	0.171770871258391	0.0	100.0	-0.2188008029439332	-0.5286797925691977	2
"chr2	16790000	16960000"	1252.8250210153124	462.4216261431796	0.503519092018792	0.435587929610895	3.48735771531	170.0	0.3929871967091676	0.11008617457371496	3
"chr2	16960000	17830000"	247.53764091414433	66.01003757710515	-0.821242889947187	-1.19484877797299	0.0214797274105	870.0	-0.4021995763927753	-0.7201658873623287	1
"chr2	17830000	18040000"	867.6696911218836	343.8059808601235	0.148202882220783	0.0536655668921881	4.52502481782	210.0	0.08832762375188237	-0.20800794770353412	2
"chr2	18040000	18370000"	321.73005282937436	150.53507456406618	-0.651932902880257	-0.68785896886968	0.0143552929771	330.0	-0.34351304974644986	-0.6588914655483106	1
"chr2	18370000	18690000"	120.99197044045538	80.66131362697026	-1.23400790396139	-1.07245340386269	0.0	320.0	-0.5022977625889135	-0.8246780954329065	1
"chr2	20080000	20310000"	1430.0504308669958	399.07504140001254	0.630827844640852	0.239829654826233	4.85760783609	230.0	0.5331732813663201	0.2564540340230327	3
"chr2	20310000	20440000"	3267.5535314975637	956.9796939410734	1.55734927734503	1.4824874588699	3.73389660525	130.0	1.9866463777939218	1.774020819710597	4
"chr2	20440000	20560000"	543.245114632397	430.5115676961576	-0.264047578860196	0.346353634320527	6.1823943534	120.0	-0.1682936541036871	-0.4759454339435556	2
"chr2	20560000	20860000"	1588.0295604171065	389.5273039419257	0.747669117271328	0.210244110952569	1.70043971814	300.0	0.6581354730052564	0.3869266736364347	3
"chr2	20860000	21050000"	1313.8337746007387	428.1858921931437	0.545205095130358	0.338874697399575	4.24906603386	190.0	0.44124539118653644	0.16047240687213568	3
"chr2	21050000	21130000"	364.2671503553421	364.2671503553421	-0.564096402773075	0.131774372193447	0.0	80.0	-0.3098660170786441	-0.6237607023170492	1
"chr2	21130000	21220000"	337.6304443396435	337.6304443396435	-0.620701198844832	0.0339354862262203	0.0	90.0	-0.33093576959116133	-0.6457595660553888	1
"chr2	21220000	23090000"	67.94495088026868	23.505091140195958	-1.51262679950049	-1.71598801397737	0.0036022366802	1870.0	-0.5442581901658471	-0.8684888486972859	0
"chr2	23090000	24170000"	307.4825392605393	54.74732216892311	-0.678408329335142	-1.30183934426027	3.01323891511	1080.0	-0.3547828961244955	-0.6706582774591462	1
"chr2	24170000	24310000"	1019.6242803013292	527.1381058807466	0.294458563511841	0.610258001283108	5.25751356227	140.0	0.2085243772568102	-0.08251088737618487	2
"chr2	24310000	24430000"	935.46178237294	543.0187485462842	0.220010421578375	0.654633476301167	0.0817940911636	120.0	0.14195146838657277	-0.15201945659317945	2
"chr2	24430000	24620000"	1251.5525983001096	495.9159839964507	0.502760522969909	0.521225307152224	5.92635530271	190.0	0.39198070470205426	0.1090352993674182	3
"chr2	24620000	24840000"	1504.8266198954366	440.7237721617075	0.688920717467136	0.376891788189994	4.70016225011	220.0	0.5923215782965002	0.3182105887689348	3
"chr2	24840000	25050000"	592.8710002134734	306.50986066337464	-0.189297819989776	-0.0712274324995912	5.11197026136	210.0	-0.12903935866672347	-0.43496014491610907	2
"chr2	25050000	25180000"	1012.5111702878348	523.4606813510692	0.287164851771897	0.601797053975689	5.09191135749	130.0	0.20289787571077417	-0.08838550032008488	2
"chr2	25180000	25800000"	1729.9075524436385	205.56316617259657	0.83376144263695	-0.418397332818076	1.85748342829	620.0	0.7703615935026682	0.5041016205769994	3
"chr2	25800000	25930000"	421.878548069756	334.3308392746255	-0.458030033857341	0.0244312083136871	3.37642931107	130.0	-0.26429514615235516	-0.5761802962658004	2
"chr2	25930000	26090000"	1292.793169907514	512.2571738729611	0.532019034311128	0.569025504890858	0.0	160.0	0.42460217962206304	0.14309528091122595	3
"chr2	26090000	26200000"	759.5979223540384	506.3986149026922	0.022307282537009	0.552138515585136	3.13504228623	110.0	0.002842375681550664	-0.29726283206063114	2
"chr2	26200000	26400000"	1053.9453161273354	451.6908497688581	0.330670452972515	0.402976170415407	4.79344074293	200.0	0.23567246870629358	-0.05416564866498683	2
"chr2	26400000	26580000"	2601.8092388823543	638.1970231881837	1.26672250596736	0.887423179087678	5.97871045911	180.0	1.4600396917511225	1.2241923998906792	3
"chr2	26580000	26810000"	374.16921363273025	217.19850234393695	-0.548220598540734	-0.368850096168658	0.0238467419544	230.0	-0.3020334411402043	-0.6155827338910997	1
"chr2	26810000	26980000"	469.34857481473205	312.89904987648805	-0.380609208417071	-0.0509090363385626	0.0	170.0	-0.226746144609531	-0.5369754993437409	2
"chr2	26980000	27170000"	686.1386355896398	354.72852865903945	-0.080028379960346	0.0911421275793736	3.65038162745	190.0	-0.055264245721250445	-0.35793177659503417	2
"chr2	27170000	27300000"	2748.6466735892536	895.7995684135836	1.32901522951862	1.39647586297416	6.20462004834	130.0	1.5761887533889956	1.345463277599831	3
"chr2	27300000	27450000"	2326.7372860864857	804.9188535749925	1.15853312120829	1.25640973450823	4.30859386858	150.0	1.2424565579684381	0.9970145197042585	3
"chr2	27450000	27560000"	937.3560473862184	624.9040315908122	0.222397027733882	0.850427435668619	4.10760418388	110.0	0.14344984040747408	-0.1504550109786633	2
"chr2	27560000	27820000"	876.7127356277799	323.59740751416433	0.155249425028657	-0.0144644852369857	4.71483727118	260.0	0.09548071203489383	-0.20053943024691961	2
"chr2	27820000	27920000"	1050.2050278447914	700.136685229861	0.329623925690255	1.0141801295786	4.72294411122	100.0	0.23271388409781288	-0.05725469774715566	2
"chr2	27920000	28100000"	216.147750537976	171.29303960896155	-0.908785263649377	-0.593867929874187	4.73768676141	180.0	-0.42702911880057626	-0.7460903361564012	1
"chr2	28100000	28780000"	461.4039282461745	113.1776338916128	-0.395227671331661	-0.873342360565211	3.26115467262	680.0	-0.23303039525599883	-0.5435368660986227	2
"chr2	28780000	28980000"	907.2560164237268	388.82400703874004	0.192319050134731	0.208593277010851	6.32183792363	200.0	0.11964058251255898	-0.17531418385362013	2
"chr2	28980000	29170000"	496.78538862296307	288.3749877432986	-0.340992217438751	-0.12597561371199	5.53548275723	190.0	-0.2050435032870363	-0.5143158383471543	2
"chr2	29170000	29440000"	1451.5813369054017	405.0835338511825	0.651081430013901	0.259479112042413	3.41345868801	270.0	0.5502043234678515	0.2742360926538082	3
"chr2	29440000	30670000"	497.70734273267016	63.19067915680673	-0.340449650691306	-1.22523292925367	5.02170180007	1230.0	-0.2043142335001498	-0.5135544100076106	2
"chr2	30670000	30940000"	685.884101764599	253.16196305426715	-0.080110347559588	-0.245975968969613	3.88508622529	270.0	-0.0554655831049537	-0.35814199233757266	2
"chr2	30940000	31580000"	456.509831620584	121.73595509882242	-0.402398619422859	-0.836392701700081	2.39643353125	640.0	-0.23690164737751732	-0.5475788285216483	2
"chr2	31580000	32070000"	160.23567490652042	82.84064218222024	-1.08837274287478	-1.05477311679853	0.0071955014042	490.0	-0.47125581842783565	-0.792267297092157	1
"chr2	32070000	32400000"	1035.1402258056185	288.8699723811464	0.311938460648912	-0.124353064064291	5.44972643325	330.0	0.2207975589175008	-0.06969649618535245	2
"chr2	32400000	32580000"	523.7646114135325	304.0359415872108	-0.292714683541269	-0.0823103387203027	3.32012359804	180.0	-0.18370281848755904	-0.49203409504202306	2
"chr2	32580000	33180000"	393.48710517589205	109.80793362177948	-0.508197203597981	-0.893069832611008	5.12880203843	600.0	-0.28675290331250947	-0.5996283713839797	1
"chr2	33180000	33610000"	264.62533138149314	123.81620442582657	-0.76952145222596	-0.823715698500218	0.0	430.0	-0.388683137500318	-0.7060534151229839	1
"chr2	33610000	33840000"	1442.932858139603	368.62090250404844	0.64115568092352	0.145843157534918	5.47864829454	230.0	0.5433633384339759	0.26709344123885476	3
"chr2	33840000	34310000"	180.65539586680126	84.52730246382158	-1.02479429855707	-1.04194778073392	0.0	470.0	-0.4551037286478826	-0.7754029498746225	1
"chr2	34310000	34660000"	343.9080633161175	147.38916999262176	-0.608743629167157	-0.698853065532596	0.0	350.0	-0.3259701451583116	-0.6405749728709583	1
"chr2	34660000	34780000"	0.0	0.0	-2.1555996066897	-2.22093327199613	0.0	120.0	-0.5980029474447196	-0.9246035843272201	0
"chr2	34780000	34980000"	802.6806896043029	318.05469826895455	0.0782194230824941	-0.0313960476046053	0.0	200.0	0.03692103551968792	-0.26168140822952424	2
"chr2	34980000	35660000"	79.24335978977669	45.999345857287494	-1.45171243041773	-1.38125383246455	0.0	680.0	-0.5353210986437853	-0.8591576589505574	1
"chr2	35660000	36040000"	36.89669450873002	36.89669450873002	-1.70943046035194	-1.503687512613	0.0	380.0	-0.5688174985618613	-0.8941311469915256	0
"chr2	36040000	36570000"	290.02598278275997	107.04949560592988	-0.710322218714155	-0.909404545221933	0.0	530.0	-0.3685911096660205	-0.6850753907113992	1
"chr2	36570000	36740000"	1117.4065993022373	412.4382639594053	0.382723019455234	0.284141104165937	0.875780063068	170.0	0.2858706249585688	-0.0017539082492591378	2
"chr2	36740000	36990000"	264.62009806709335	153.60721004345825	-0.769653229085021	-0.677691245456597	2.52356195606	250.0	-0.38868727707520234	-0.7060577372403777	1
"chr2	36990000	37380000"	603.3747680726408	186.06266305834748	-0.177134794085204	-0.519403586601181	3.95384722903	390.0	-0.12073083173733672	-0.42628523752565356	2
"chr2	37380000	37630000"	1166.2655759654479	341.5682293137226	0.424212511086905	0.0471231169137759	4.69893282123	250.0	0.3245182920425539	0.03859800198225425	2
"chr2	37630000	37760000"	705.0287851566666	470.01919010444436	-0.0547713794852348	0.457943458013025	0.0	130.0	-0.04032205369243433	-0.3423306798949782	2
"chr2	37760000	37900000"	4100.85820287583	967.7860215959475	1.87040896906725	1.49739756441822	0.0	140.0	2.645794066067273	2.462234891952425	4
"chr2	37900000	38110000"	1415.0628991685437	414.4343610900352	0.620275558510602	0.291533979351883	5.05441438792	210.0	0.5213180773679811	0.24407605202278174	3
"chr2	38110000	38330000"	991.39023622948	365.9252309697477	0.266989983136848	0.135325135421948	1.74631276643	220.0	0.18619112326246243	-0.10582896912220946	2
"chr2	38330000	38520000"	1956.6583995716146	546.0321642931968	0.968724347258268	0.664279211884688	0.438292851579	190.0	0.9497225185425129	0.6913718102761888	3
"chr2	38520000	38760000"	1497.7228655657927	461.85276487564596	0.68181376441975	0.433171801117772	5.42088657498	240.0	0.5867024771378545	0.31234370254672805	3
"chr2	38760000	38980000"	2151.799896010057	573.8133056026819	1.08051278818951	0.735101755709495	6.83388626865	220.0	1.1040803070940346	0.8525363021362152	3
"chr2	38980000	39270000"	391.8846159303596	183.35986756845813	-0.511582466980963	-0.532331307514014	2.48155728071	290.0	-0.28802047940797115	-0.6009518436832141	1
"chr2	39270000	39370000"	2750.72362753642	1015.3006777315237	1.33085314600394	1.56702035425161	4.05918219921	100.0	1.577831633166281	1.347178603317943	3
"chr2	39370000	39480000"	668.5176361202124	445.6784240801416	-0.10008850958464	0.38796915501565	0.0	110.0	-0.06920253439798177	-0.37248470089553987	2
"chr2	39480000	39590000"	229.2604653444389	229.2604653444389	-0.869199806287011	-0.332727718294709	0.0	110.0	-0.4166569032730045	-0.7352607378533275	1
"chr2	39590000	39750000"	1554.3935537736181	537.7318207730449	0.718577771017781	0.635359246084465	0.664482840365	160.0	0.6315292426751996	0.3591471904519941	3
"chr2	39750000	40010000"	271.4670069911957	157.5817175919603	-0.752215264748689	-0.658105356169349	3.23687524537	260.0	-0.38327134177068084	-0.7004029758610473	1
"chr2	40010000	41910000"	142.24424155538017	33.56906818511193	-1.15026677815267	-1.54706101324958	0.666756591885	1900.0	-0.48548712194676785	-0.8071261572874038	1
"chr2	41910000	42050000"	534.0963812768722	310.03334826611047	-0.279747824521652	-0.0612366095722317	0.0	140.0	-0.17553034273516852	-0.4835012382666568	2
"chr2	42050000	42310000"	984.5798634411485	363.41150111394603	0.260014178428492	0.124959045848761	0.316145742293	260.0	0.18080408820326413	-0.11145355584436281	2
"chr2	42310000	42590000"	1697.1982473479381	386.0615151477182	0.816015004514115	0.19862400536851	6.19790469703	280.0	0.7444883882040607	0.4770874865713906	3
"chr2	42590000	42710000"	193.06229742347242	193.06229742347242	-0.988379044845799	-0.482702432188454	7.60243906374	120.0	-0.4452898145290663	-0.7651562723537855	1
"chr2	42710000	42910000"	1092.5253725089754	432.9029366282846	0.363054614588823	0.357097876020776	4.25323293854	200.0	0.26618946429129725	-0.022302947516543232	2
"chr2	42910000	43040000"	1598.166701334944	633.2585728792785	0.754748986821502	0.878304134169783	3.35473423997	130.0	0.6661539963991576	0.3952987892282208	3
"chr2	43040000	43180000"	1067.9028183288385	499.6637055524421	0.343770117884772	0.530601822280471	0.0	140.0	0.2467129148074468	-0.04263835287708129	2
"chr2	43180000	43350000"	943.4575753996617	441.43671134179556	0.22483652791703	0.378765429224487	0.0	170.0	0.14827617610812993	-0.1454158487307377	2
"chr2	43350000	43470000"	2873.531482759785	936.5002373032265	1.38290417663066	1.45972605931218	3.4822029263	120.0	1.6749731909333851	1.4486038047472904	3
"chr2	43470000	43600000"	977.4035735884854	567.3652043896029	0.254540348026079	0.718226734244376	0.0	130.0	0.1751276111244321	-0.11738034808821317	2
"chr2	43600000	43830000"	2380.65972680109	447.60590140939064	1.16957660082971	0.393229248477155	4.07809742303	230.0	1.28510944755839	1.0415482704247927	3
"chr2	43830000	44100000"	429.06176900967745	200.7547781826768	-0.449791784138585	-0.447904309150145	2.88019572894	270.0	-0.25861318655278315	-0.5702477797389226	2
"chr2	44100000	44250000"	951.7234008620075	492.03386045741956	0.22983036229658	0.510797463715973	7.08087081176	150.0	0.15481448068305173	-0.1385892250512229	2
"chr2	44250000	44470000"	1221.163150826337	376.5700521373415	0.476339413742542	0.164293722808549	5.62746092713	220.0	0.36794251706401954	0.08393710165239497	2
"chr2	44470000	44600000"	901.35569461302	465.99413407722534	0.183626371663377	0.447884253417486	4.04483123345	130.0	0.11497340181001518	-0.180187172857951	2
"chr2	44600000	44700000"	0.0	0.0	-2.1555996066897	-2.22093327199613	0.0	100.0	-0.5980029474447196	-0.9246035843272201	0
"chr2	44700000	45200000"	1011.6363448920754	208.00907650538016	0.286102769493416	-0.410054543543507	0.0071955014042	500.0	0.20220588494549513	-0.08910800574792602	2
"chr2	45200000	45600000"	266.0453994382929	137.5434762074737	-0.767075237596948	-0.752083847414782	0.0	400.0	-0.38755985737363613	-0.7048806018005599	1
"chr2	45600000	45730000"	931.62307269009	481.64214154210043	0.215834960987548	0.483424499687886	0.0	130.0	0.1389150320142456	-0.15518979046232573	2
"chr2	45730000	45840000"	888.1090953190939	515.5313649366005	0.170861879169451	0.579962300565087	3.98777561614	110.0	0.10449528305948283	-0.19112734439011117	2
"chr2	45840000	46210000"	1802.8585313886697	338.9691138851529	0.879386801413368	0.0382086072875557	3.42760617278	370.0	0.8280661411675254	0.5643507611593369	3
"chr2	46210000	46400000"	901.8624688126602	357.35454846896744	0.184543945535184	0.102667220248637	0.0	190.0	0.11537426244795797	-0.1797686354998625	2
"chr2	46400000	46600000"	1472.3867332014972	431.2229904482336	0.663460140538211	0.352350457895203	3.55213110825	200.0	0.5666614841477502	0.2914189634588625	3
"chr2	46600000	46680000"	824.3469705706459	653.2795179687802	0.100393414836197	0.916259874907037	0.0	80.0	0.054059159789200326	-0.24378754543679557	2
"chr2	46680000	46880000"	1877.8164628293302	549.9625963441576	0.922969564739301	0.677201828743117	5.09106507793	200.0	0.8873581971512553	0.6262574142905103	3
"chr2	46880000	47010000"	851.3177905125121	494.17467386710894	0.130117702732602	0.517174135445822	3.15542543175	130.0	0.07539319789811186	-0.22151274192082315	2
"chr2	47010000	47130000"	190.28334349609563	190.28334349609563	-0.99729148424354	-0.494631190373701	0.20163386117	120.0	-0.4474879794019679	-0.7674513695308709	1
"chr2	47130000	47210000"	2706.3052862039935	1266.2599109692158	1.31495443814588	1.89085420195268	4.9855004303	80.0	1.5426965283098786	1.310494148495368	3
"chr2	47210000	47560000"	1298.2154709784977	306.3736231970935	0.536121076677409	-0.0719113595846889	8.03578884257	350.0	0.42889124380089394	0.14757347961712147	3
"chr2	47560000	47630000"	2231.9075013292136	1295.5821831315384	1.11638392527772	1.94331672597805	4.71575612134	70.0	1.1674457779390517	0.9186959951846798	3
"chr2	47630000	47880000"	537.2758691791543	251.38734264047935	-0.27429399635431	-0.257018242549592	4.1531297589	250.0	-0.17301535371294693	-0.48087534597056064	2
"chr2	47880000	48020000"	2292.3437226870806	671.3666273554236	1.14479068010829	0.956244772121317	5.62263756654	140.0	1.2152510968869534	0.9686093815368914	3
"chr2	48020000	48150000"	780.7491138203212	453.21082560945365	0.0458135102330454	0.407035070320897	5.02879013635	130.0	0.019573061873634567	-0.2797943741103104	2
"chr2	48150000	48330000"	369.1882937974549	246.12552919830327	-0.556591186510125	-0.272611484776012	0.0	180.0	-0.3059733708053847	-0.6196964023260495	1
"chr2	48330000	48540000"	919.0775778946158	364.17587405414844	0.203619896623088	0.130718567832682	0.0	210.0	0.12899149002928967	-0.16555093010072652	2
"chr2	48540000	48680000"	1334.9880371225252	528.9764944376363	0.56267479204978	0.613709646754906	4.75328361646	140.0	0.4579785065971346	0.17794340116202925	3
"chr2	48680000	49160000"	97.6687651098114	56.694962425356415	-1.34119268999955	-1.26954634890901	0.0857645537783	480.0	-0.5207465213740903	-0.8439403876888544	1
"chr2	54010000	54200000"	363.41468955640096	242.2764597042673	-0.56553289183229	-0.284999171413782	4.0922074381	190.0	-0.3105403173487198	-0.6244647371533059	1
"chr2	54200000	54360000"	378.0999989967025	252.06666599780166	-0.542825153488642	-0.253257512102851	2.40463068422	160.0	-0.2989241724960293	-0.6123363560711201	1
"chr2	54360000	54730000"	366.2145156682909	156.94907814355324	-0.559805730606707	-0.66097595756517	3.96809075205	370.0	-0.3083256424853625	-0.6221524019460092	1
"chr2	54730000	54950000"	2810.2026218108304	596.7574488800309	1.36303872531783	0.791270161913145	0.150559676575	220.0	1.6248797812487306	1.3963014299003693	3
"chr2	54950000	55090000"	826.8757498439659	427.4885612204678	0.102709540815967	0.336515985296706	0.150559676575	140.0	0.056059435401966916	-0.2416990638270456	2
"chr2	55090000	55440000"	709.0378430728505	231.07946172803466	-0.0484786062995211	-0.327126180860323	6.359573879	350.0	-0.03715087111255527	-0.33901965792532235	2
"chr2	55440000	55670000"	1059.4050619017698	366.4939368087386	0.334770220677307	0.138171319663862	9.13921238156	230.0	0.23999115181150926	-0.04965652492923022	2
"chr2	55670000	55740000"	606.6121819050868	606.6121819050868	-0.174198349183656	0.816526780559157	0.0	70.0	-0.11817002304762725	-0.42361150505578204	2
"chr2	55740000	55940000"	443.350237694655	229.20874782529884	-0.424432592667109	-0.333881564482374	5.19790469703	200.0	-0.24731094449635543	-0.5584471436000134	2
"chr2	55940000	56390000"	187.26708983793313	96.81568097004741	-1.00774168581585	-0.963716784038218	0.81147103053	450.0	-0.44987384941363545	-0.7699424490655206	1
"chr2	56390000	57440000"	68.3255662178219	35.32380530272197	-1.51147080249011	-1.51665366649363	0.400537929584	1050.0	-0.5439571217469522	-0.8681745040879103	0
"chr2	57440000	57760000"	245.0949938562486	126.71227364657696	-0.82671890182212	-0.80793669106445	0.0	320.0	-0.40413172104140266	-0.7221832336421514	1
"chr2	57760000	57950000"	275.9358815980817	183.95725439872115	-0.746028387134311	-0.529610916080386	0.0	190.0	-0.3797364421505451	-0.6967121980493062	1
"chr2	57950000	58130000"	920.8611505045806	364.8825979801753	0.205459515405388	0.13289398372001	0.0	180.0	0.1304023038685802	-0.16407790371409584	2
"chr2	58130000	58480000"	832.0351318271023	256.57465405848075	0.109614655113928	-0.234433689439281	6.09117089003	350.0	0.06014052941705112	-0.23743800612891391	2
"chr2	58480000	60660000"	236.0485280814294	34.867233910909704	-0.854899568569563	-1.52326674682343	0.0	2180.0	-0.41128751556329524	-0.729654576674451	1
"chr2	60660000	60800000"	1460.9063370806152	505.39055743642786	0.659293914450475	0.545402824745074	0.0	140.0	0.5575804399349227	0.28193747315084167	3
"chr2	60800000	60890000"	257.9677387488508	257.9677387488508	-0.792646046142538	-0.230212998620796	0.0	90.0	-0.3939493227792433	-0.7115518229615716	1
"chr2	60890000	61130000"	1341.484091063715	342.7041483969639	0.567542391725415	0.0502095404319553	4.1779177922	240.0	0.4631169140551801	0.1833083965711806	3
"chr2	61130000	61250000"	3679.2379469262023	981.1301191803205	1.73974528282213	1.51535264769608	4.0936024288	120.0	2.3122905749866827	2.114024923554181	4
"chr2	61250000	61400000"	745.8839482155159	432.97222372177924	0.00423282434586613	0.357443592673178	2.96023367169	150.0	-0.0080054386424665	-0.3085890016030161	2
"chr2	61400000	61760000"	565.4845573046645	242.35052455914195	-0.230871236605068	-0.284197865610777	6.26594316076	360.0	-0.15070215638453108	-0.45757820532769417	2
"chr2	61760000	61900000"	1475.6714104850603	632.4306044935972	0.666596408740128	0.876271135806058	7.48892466127	140.0	0.5692596784367652	0.29413173011788313	3
